,reviewId,rating,testimony,itemId,userId
4140,4293,4,Would have gotten 5 stars but the screen is to light when put on dark screen for reading. All the adds make it feel cluttered but that might just be me. Over all for price it is a nice ereader.,1,1983
4141,4294,4,just what I was looking for to putin my guest room. It has a good picture,1,2647
4142,4295,5,"battery seems to die fast, but that is my only complaint.",1,1019
4143,4298,4,The table is great just to experience what is available on a tablet without a hugh expense. I would recommend to others.,1,1917
4144,4299,5,I wanted to get something nice for my wife and this did the trick. I'll get flowers next time.,1,2726
4145,4300,4,Good picture and sound quality. Handy size. Meets my needs and then some.,1,231
4146,4302,5,"Exactly what we wanted from it, something to use the streaming apps when the tv is being used, and want something larger then your phone. Battery lasts days and was great purchase.",1,443
4147,4303,5,I love this and it's great for kids got it for a early Christmas gift for a friends son and he loves it,1,1498
4148,4304,4,Bought for my kids and they love them!! They love the camera!,1,2500
4149,4305,5,So my old kindle stopped working recently. Not sure why but it would not connect to our new router. So I checked with Best Buy and saw they had Kindle on sale for $60 which is a great deal for a color kindle tablet. I especially like that I can setup the reading mode which dims the tablet and removes the blue led light. So far I have read 5 books in the past 2 months on this kindle and it flawless.,1,244
4150,4306,4,Looks nice can't wait to try it out! Great price for a tablet.,1,571
4151,4307,5,I tryed the 16GB to see if it was any different from the 8GB and found little difference.May hold more apps,1,2919
4152,4308,5,All data from previous Kindle self loaded and was a seamless transition from old to new unit.,1,1682
4153,4309,4,I bought this as a gift and it has performed perfectly. Can't beat at this price.,1,1765
4154,4310,5,This Fire worked great but I returned it because it was not the one I wantedBest Buy took it back for a full refund with no problems Best Buy is alsome,1,2576
4155,4311,5,"I was looking for a tablet for my 5 year old. This tablet was definitely worth the price and it's not a ""kiddie"" tablet, as she calls them.",1,2420
4156,4312,4,My son loves this product. He plays video games and watch movies on his tablet. We also use it for learning. There are several learning apps you can download on this product.,1,192
4157,4313,3,Brought this for my 8 yr old son. He cannot put it down. Would recommend this product.,1,2753
4158,4314,4,Bought this for my teenage daughter and it works beautifully with great battery life.,1,1521
4159,4315,3,"I purchased this since I bought my grandson this tablet for Christmas. The tablet is slow, considering price that's OK.I have problems with the charger, it won't charge when I am using the tablet, the charger needs to be plugged in and not moved for it to charge.For the price the tablet is OK.",1,1384
4160,4316,5,It was amazing everything was perfect and it came on time,1,2037
4161,4317,5,This kindle fire is great. The kids love it. They can watch shows and play games. Keeps them entertained.,1,385
4162,4318,5,Tablets are best used for personal reading. Clear and it like a book. you dont have to sahre,1,2639
4163,4321,5,"I replaced an older tablet with this new version, all of my e-books transferred to the new one and I love it.",1,718
4164,4322,1,"Too proprietary, the apps my daughter liked I could not install on it for her so basically it was worthless for me and I returned it.",1,2139
4165,4324,4,We already had a tablet for our son and it was time to get one for our daughter. They are a good learning tool.,1,3507
4166,4325,5,I bought this for my 25 year old son for Christmas. He loves it!,1,1433
4167,4326,5,"bought this as a christmas gift for our son, it holds a lot of games and is very easy to use",1,1696
4168,4327,4,"We bought this for our toddlers, and so far seems to hold up well with them. Some quirky rules with Amazon and accounts with product, but overall good for what we need.",1,580
4169,4329,5,The product was fine. I would definitely recommended to a friend.,1,264
4170,4330,5,Easy to use and love all the things I can do on it.,1,3250
4171,4331,5,Nice Tablet for games and keeping up on social media!,1,2739
4172,4332,5,"It's amazing. My daughter loves reading on it, watching Netflix, going online to look things up, etc. She loves the touchscreen aspect, and the settings are advanced, but very user friendly. Easy to navigate. Lots of great features for a very low price. The only negative is that the camera is not the best quality. But that's not important to her.",1,144
4173,4333,5,nice size screenlike feachers included storage very goodexcellent color clarity,1,3010
4174,4335,5,"Is nice for reading, sometimes the screen is a little slow. Hate the ads on the main screen",1,2394
4175,4336,4,The connectivity was okay to setup for access the navigation was a little clumsy. Overall good product for a good price in it's category.,1,2866
4176,4337,4,"This is a nice little tablet, for me since I don't do a lot on a tablet, it's a great size. It took a little getting use to working with, but am a little more comfortable with it now.",1,910
4177,4339,4,"I read a huge number of books in Kindle format. This Kindle Fire is perfect for that. It's just the right balance between screen size and easy carrying. It also is great for Audible users (you will want to install a micro SD card, though). You can also use it to watch Netflix and the like, although I don't. As a tablet, it leaves a lot to be desired. If you are looking for a tablet, give this a pass. It has a lot of system lag, and Wifi reception is terrible even in areas where other devices show a strong signal!Also, you should know that you can't access any apps on the Google Play store; it's locked into Amazon. None of that bothers me because like I said, I only use it to read/listen to Kindle books, and this device works perfectly for that. Bottom line: if you just want a Kindle reading platform with some extra functionality, this will work well for you. If you're looking for the full Android tablet experience, look elsewhere.",1,405
4178,4340,3,It's an ok tablet because you need to have an Amazon account in order to download free apps,1,1906
4179,4343,5,Bought for my son. Works great. Great tablet for the $.,1,46
4180,4345,5,"For the money I highly recommended it. It is great when linked to Netflix, Disney Movies, etc",1,1738
4181,4346,5,"Tablet has worked without a hitch. We bought it for my father, who is just shy of 80. With a couple of instructions, he's been using it without further assistance.",1,3205
4182,4347,5,I bought it for my fianc and he can't get enough of it. Awesome purchase.,1,2877
4183,4348,5,Godchild loves it. He works it very well. Haven't had any problems,1,2111
4184,4349,1,Too bad Amazon turned this tablet into a big advertising tool. Many apps dont work and the camera is not good.,1,1071
4185,4350,5,The amazon fire tablet is awesome..my kids love it,1,3758
4186,4351,5,Love everything about my new tablet. Good for on the go work related stuff or even just basic movie watching or emails.,1,3131
4187,4352,5,"I have bought the cheaper tablets for my kids, in the past, however, the sales associate recommend this tablet, and it was only 10 dollars more. So far, I am really impressed by the difference in quality.",1,214
